,SKN diesel,ATG diesel,MSR diesel,GLP diesel,DMA diesel,MTQ diesel,LCA diesel,BRB diesel,SVG diesel,GRD diesel,SKN geothermal,GLP coal,GLP hydro,GLP geothermal,GLP biomass,MTQ biomass,MTQ geothermal,LCA geothermal,BRB biomass,SVG geothermal,SVG hydro,GRD geothermal,GRD hydro
141,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
142,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
143,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
144,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
145,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
146,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
147,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
148,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
149,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
150,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
151,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
152,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
153,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
154,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
155,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
156,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
157,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
158,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
159,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
160,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
161,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
162,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
163,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
164,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
165,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
166,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
167,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
168,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
169,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
170,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
171,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
172,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
173,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
174,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
175,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
176,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
177,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
178,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
179,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
180,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
181,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
182,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
183,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
184,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
185,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
186,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
187,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
188,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
189,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
190,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
191,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
192,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
193,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
194,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
195,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
196,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
197,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
198,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
199,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
200,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
201,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
202,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
203,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
204,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
205,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
206,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
207,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
208,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
209,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
210,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
211,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
212,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
213,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
214,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
215,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
216,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
217,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
218,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
219,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
220,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
221,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
222,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
223,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
224,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
225,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
226,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
227,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
228,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
229,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
230,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
231,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
232,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
233,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
234,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
235,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
236,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
237,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
238,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
239,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
240,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
241,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
242,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
243,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
244,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
245,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
246,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
247,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
248,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
249,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
250,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
251,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
252,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
253,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
254,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
255,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
256,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
257,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
258,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
259,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
260,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
261,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
262,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
263,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
264,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
265,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
266,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
267,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
268,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
269,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
270,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
271,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
272,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
273,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
274,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
275,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
276,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
277,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
278,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
279,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
280,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
281,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
282,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
283,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
284,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
