,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
5537,7.255352006518814,7.899991544539476,-0.0,19.55,23.709493325181327,-0.0,0.0245,-0.0,-0.0,83.63102287759804,63.312553858672594,-0.0,-0.0,7.527473262771255,-0.0,64.2,45.84717723951576,-0.0,-0.0,28.1,3.628677571680273,-0.0,37.050000000000004,22.8,-0.0,0.3743499974723107,10.709639365713272,-0.0,-0.0,0.18,24.18,-0.0
5538,0.06909859053827443,8.820975014757808,-0.0,21.65,-0.0,-0.0,0.00025,-0.0,-0.0,90.61905982963455,-0.0,-0.0,-0.0,8.284425881373952,-0.0,71.8,-0.0,-0.0,-0.0,32.2,-0.0,-0.0,-0.0,25.95,-0.0,-0.0,11.834396011427453,-0.0,-0.0,-0.0,24.72,-0.0
5539,-0.0,9.926155179019807,-0.0,24.05,-0.0,-0.0,-0.0,-0.0,-0.0,98.95962006271036,-0.0,-0.0,-0.0,9.104457884860205,-0.0,79.80000000000001,-0.0,-0.0,-0.0,36.4,-0.0,-0.0,-0.0,29.325000000000003,-0.0,-0.0,13.350372359998739,-0.0,-0.0,-0.0,24.3,-0.0
5540,-0.0,11.051801642619992,-0.0,26.450000000000003,-0.0,-0.0,-0.0,-0.0,-0.0,107.97644193630583,-0.0,-0.0,-0.0,9.987569273230017,-0.0,88.4,-0.0,-0.0,-0.0,40.699999999999996,-0.0,-0.0,-0.0,32.625,-0.0,-0.0,15.502080725712819,-0.0,-0.0,-0.0,23.16,5.089894993639408
5541,-0.0,11.931852514161953,-0.0,28.549999999999997,-0.0,-0.0,-0.0,-0.0,-0.0,117.66952545042098,-0.0,-0.0,-0.0,10.891707123227683,-0.0,96.0,-0.0,-0.0,-0.0,44.3,-0.0,-0.0,-0.0,35.699999999999996,-0.0,-0.0,17.604886628569762,-0.0,-0.0,-0.0,22.08,12.901054942754712
5542,-0.0,12.382111099602028,-0.0,30.15,-0.0,-0.0,-0.0,-0.0,-0.0,125.55924458981703,-0.0,-0.0,-0.0,11.56455389531897,-0.0,102.2,-0.0,-0.0,-0.0,46.800000000000004,-0.0,-0.0,-0.0,37.95,-0.0,-0.0,19.560985142855294,-0.0,-0.0,-0.0,21.18,-0.0
5543,-0.0,12.79143708636573,-0.0,31.5,-0.0,-0.0,-0.0,-0.0,-0.0,133.22354318237316,-0.0,-0.0,-0.0,12.090215436015283,-0.0,107.2,-0.0,-0.0,-0.0,48.9,-0.0,-0.0,-0.0,39.525,-0.0,-0.0,20.881351639998023,-0.0,-0.0,-0.0,20.639999999999997,-0.0
5544,-0.0,13.037032678423953,-0.0,32.25,-0.0,-0.0,-0.0,-0.0,-0.0,139.30989794705013,-0.0,-0.0,-0.0,12.53177113020019,-0.0,110.4,-0.0,-0.0,-0.0,50.1,-0.0,-0.0,-0.0,41.475,-0.0,-0.0,21.712693508569377,-0.0,-0.0,-0.0,20.16,3.8597899872788233
5545,-0.0,13.037032678423953,18.681200138109496,32.25,-0.0,-0.0,-0.0,-0.0,-0.0,141.3386828686091,-0.0,-0.0,-0.0,12.76306220810657,-0.0,110.80000000000001,-0.0,-0.0,-0.0,50.2,-0.0,-0.0,-0.0,43.5,-0.0,-0.0,21.90830335999793,-0.0,-0.0,-0.0,20.580000000000002,-0.0
5546,-0.0,12.955167481071213,-0.0,31.8,-0.0,-0.0,-0.0,-0.0,-0.0,142.46578560280852,-0.0,-0.0,-0.0,12.994353286012949,-0.0,111.60000000000001,-0.0,-0.0,-0.0,51.0,-0.0,-0.0,-0.0,45.6,-0.0,-0.0,21.90830335999793,-0.0,-0.0,-0.0,21.48,0.0698949936394122
