,MSR geothermal,GLP geothermal,DMA geothermal,MTQ geothermal,LCA geothermal,SKN geothermal,SVG geothermal,GRD geothermal,ATG wind,ATG solar pv,GLP wind,GLP solar pv,DMA wind,DMA solar pv,MTQ wind,MTQ solar pv,SKN solar pv,SKN wind,BRB solar pv,BRB wind
6233,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1344,0.02,0.244,0.0368,0.3432,0.0448,0.3632,0.0368,0.0256,0.0976,0.0312,0.4928
6234,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1344,0.0,0.2592,0.0,0.3624,0.0,0.3816,0.0,0.0,0.0912,0.0,0.5144
6235,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1464,0.0,0.2832,0.0,0.3912,0.0,0.4144,0.0,0.0,0.1,0.0,0.5304
6236,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1664,0.0,0.3184,0.0,0.4208,0.0,0.4448,0.0,0.0,0.12,0.0,0.5456
6237,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1928,0.0,0.3504,0.0,0.4392,0.0,0.464,0.0,0.0,0.144,0.0,0.5576
6238,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2232,0.0,0.3704,0.0,0.4368,0.0,0.4656,0.0,0.0,0.16,0.0,0.56
6239,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2664,0.0,0.3912,0.0,0.4432,0.0,0.4776,0.0,0.0,0.1792,0.0,0.5616
6240,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.316,0.0,0.4016,0.0,0.4528,0.0,0.4952,0.0,0.0,0.2032,0.0,0.5608
6241,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3528,0.0,0.3904,0.0,0.452,0.0,0.5048,0.0,0.0,0.224,0.0,0.5496
6242,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3624,0.0,0.3712,0.0,0.4496,0.0,0.5048,0.0,0.0,0.2472,0.0,0.5312
6243,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3504,0.0,0.3584,0.0,0.452,0.0,0.5016,0.0,0.0,0.2696,0.0,0.5072
6244,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3344,0.0,0.3528,0.0,0.4584,0.0,0.4992,0.0,0.0,0.2872,0.0,0.4784
6245,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3096,0.0,0.3432,0.0,0.4568,0.0,0.4856,0.0,0.0,0.2864,0.0,0.4432
6246,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.284,0.0264,0.3288,0.028,0.4408,0.024,0.4584,0.0272,0.0152,0.2712,0.0424,0.4168
6247,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2688,0.1528,0.3272,0.1768,0.4248,0.1536,0.4336,0.152,0.1128,0.2544,0.1744,0.4152
6248,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2656,0.2928,0.3296,0.324,0.4112,0.3112,0.416,0.304,0.2432,0.2384,0.3088,0.4272
6249,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2608,0.4216,0.332,0.4616,0.3952,0.464,0.3992,0.44,0.3744,0.2216,0.4144,0.4336
6250,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2536,0.5096,0.3264,0.5448,0.3784,0.5544,0.384,0.5208,0.468,0.1992,0.484,0.4328
6251,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.252,0.5472,0.3144,0.5912,0.3616,0.572,0.3696,0.5616,0.516,0.1776,0.5304,0.4128
6252,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2464,0.5536,0.2984,0.5984,0.3384,0.6016,0.3496,0.5712,0.5288,0.1616,0.556,0.3776
6253,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2424,0.5264,0.2768,0.5656,0.3128,0.5688,0.3256,0.5376,0.5008,0.1576,0.524,0.3424
6254,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.244,0.4568,0.2584,0.4912,0.2976,0.492,0.308,0.4704,0.436,0.1688,0.4416,0.3176
6255,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2544,0.3448,0.2464,0.3736,0.2888,0.3752,0.2976,0.3576,0.328,0.2024,0.2936,0.3088
6256,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2736,0.2024,0.2456,0.2168,0.2896,0.2168,0.2984,0.2088,0.1904,0.2488,0.1336,0.2992
6257,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.296,0.056,0.2576,0.056,0.304,0.0568,0.3128,0.0504,0.0552,0.2944,0.0216,0.2928
6258,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3168,0.0,0.272,0.0,0.3272,0.0,0.3328,0.0,0.0,0.336,0.0,0.2856
6259,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3416,0.0,0.2944,0.0,0.356,0.0,0.36,0.0,0.0,0.3736,0.0,0.2768
6260,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3712,0.0,0.336,0.0,0.396,0.0,0.3984,0.0,0.0,0.4,0.0,0.2672
6261,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4024,0.0,0.3808,0.0,0.4376,0.0,0.4344,0.0,0.0,0.4208,0.0,0.2448
6262,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4352,0.0,0.4224,0.0,0.4832,0.0,0.4704,0.0,0.0,0.4384,0.0,0.2576
6263,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4736,0.0,0.4728,0.0,0.5408,0.0,0.5248,0.0,0.0,0.4656,0.0,0.3896
6264,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.512,0.0,0.5272,0.0,0.5992,0.0,0.5904,0.0,0.0,0.4992,0.0,0.5472
6265,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.544,0.0,0.5792,0.0,0.6464,0.0,0.6408,0.0,0.0,0.5232,0.0,0.636
6266,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5728,0.0,0.6336,0.0,0.6816,0.0,0.6752,0.0,0.0,0.5464,0.0,0.6608
6267,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5952,0.0,0.6712,0.0,0.7048,0.0,0.6968,0.0,0.0,0.5688,0.0,0.672
6268,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6184,0.0,0.6928,0.0,0.7224,0.0,0.716,0.0,0.0,0.5888,0.0,0.6632
6269,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6304,0.0,0.6864,0.0,0.7176,0.0,0.7136,0.0,0.0,0.5936,0.0,0.6288
6270,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6304,0.0112,0.66,0.0112,0.6984,0.0136,0.6984,0.0136,0.012,0.5904,0.0288,0.5792
6271,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6368,0.088,0.6464,0.0816,0.6816,0.0792,0.684,0.0952,0.0984,0.5936,0.144,0.5504
6272,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6408,0.1952,0.6416,0.1888,0.6664,0.1584,0.6784,0.2168,0.2088,0.5984,0.2632,0.5432
6273,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6384,0.324,0.6536,0.3128,0.6632,0.244,0.6768,0.3272,0.32,0.5984,0.372,0.5512
6274,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6304,0.4512,0.66,0.4168,0.6632,0.2944,0.6736,0.4216,0.416,0.5912,0.4376,0.5576
6275,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6264,0.5144,0.6664,0.464,0.6728,0.3368,0.6776,0.4552,0.4792,0.5856,0.4592,0.5912
6276,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.628,0.528,0.6752,0.4816,0.6888,0.332,0.6904,0.4352,0.5032,0.5848,0.4712,0.6328
6277,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6272,0.4976,0.6744,0.4656,0.6952,0.32,0.6976,0.388,0.48,0.588,0.456,0.6648
6278,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6232,0.4264,0.672,0.3912,0.7008,0.2592,0.7032,0.3136,0.4104,0.5936,0.3928,0.6856
6279,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6232,0.3136,0.6704,0.288,0.704,0.1944,0.7032,0.2176,0.3056,0.6,0.2952,0.696
6280,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6216,0.176,0.6608,0.1648,0.6984,0.1064,0.6992,0.1152,0.1688,0.6072,0.16,0.696
6281,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6128,0.0448,0.6304,0.0416,0.676,0.0288,0.68,0.0272,0.0464,0.608,0.0296,0.6768
6282,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5936,0.0,0.5912,0.0,0.6448,0.0,0.6496,0.0,0.0,0.6,0.0,0.644
6283,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.592,0.0,0.568,0.0,0.6224,0.0,0.628,0.0,0.0,0.5984,0.0,0.6112
6284,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5952,0.0,0.5648,0.0,0.616,0.0,0.6208,0.0,0.0,0.6024,0.0,0.5864
6285,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6008,0.0,0.5792,0.0,0.6216,0.0,0.6168,0.0,0.0,0.604,0.0,0.5728
6286,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6064,0.0,0.5968,0.0,0.628,0.0,0.6136,0.0,0.0,0.6024,0.0,0.5728
6287,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.616,0.0,0.616,0.0,0.6424,0.0,0.62,0.0,0.0,0.5992,0.0,0.5904
6288,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6184,0.0,0.6304,0.0,0.6528,0.0,0.6328,0.0,0.0,0.592,0.0,0.6136
6289,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6064,0.0,0.6296,0.0,0.6584,0.0,0.6472,0.0,0.0,0.5824,0.0,0.6392
6290,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5848,0.0,0.6248,0.0,0.6616,0.0,0.656,0.0,0.0,0.5728,0.0,0.66
6291,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5688,0.0,0.6152,0.0,0.6616,0.0,0.6608,0.0,0.0,0.564,0.0,0.672
6292,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5608,0.0,0.6032,0.0,0.6576,0.0,0.6632,0.0,0.0,0.5608,0.0,0.6752
6293,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.552,0.0,0.5816,0.0,0.6448,0.0,0.6536,0.0,0.0,0.5528,0.0,0.6632
6294,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5432,0.0168,0.5584,0.0184,0.6296,0.0216,0.64,0.0264,0.0144,0.5432,0.0416,0.6456
6295,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5352,0.1176,0.5448,0.1216,0.6208,0.1264,0.632,0.1512,0.1104,0.5448,0.1936,0.636
6296,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5224,0.276,0.5408,0.2984,0.6232,0.268,0.6352,0.2928,0.2512,0.5488,0.348,0.6344
6297,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5096,0.4136,0.5448,0.432,0.6248,0.42,0.6384,0.4336,0.392,0.5432,0.4696,0.6296
6298,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5024,0.5048,0.5552,0.5184,0.6272,0.512,0.64,0.52,0.4976,0.524,0.5488,0.6176
6299,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4928,0.5528,0.5584,0.5632,0.6288,0.56,0.6384,0.5416,0.5528,0.4896,0.5848,0.6008
6300,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4816,0.5592,0.5552,0.5688,0.6288,0.5656,0.6344,0.5608,0.5568,0.4448,0.5848,0.58
6301,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.472,0.5256,0.5464,0.512,0.6232,0.5352,0.6288,0.5064,0.516,0.4112,0.5408,0.5576
6302,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4632,0.452,0.5344,0.4376,0.6104,0.4616,0.6192,0.4432,0.4424,0.3936,0.4592,0.5424
6303,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4568,0.3224,0.5208,0.3456,0.5936,0.3424,0.6072,0.3072,0.324,0.3904,0.3424,0.536
6304,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.452,0.1856,0.5104,0.196,0.5832,0.1952,0.5944,0.1744,0.1824,0.3968,0.192,0.5352
6305,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4576,0.0456,0.4928,0.0456,0.5744,0.048,0.5832,0.0408,0.0488,0.4192,0.0384,0.5448
6306,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4672,0.0,0.4816,0.0,0.5616,0.0,0.5688,0.0,0.0,0.4576,0.0,0.5592
6307,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4872,0.0,0.4784,0.0,0.5512,0.0,0.5528,0.0,0.0,0.4992,0.0,0.572
6308,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5072,0.0,0.4752,0.0,0.5504,0.0,0.5512,0.0,0.0,0.5208,0.0,0.58
6309,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5128,0.0,0.4616,0.0,0.5568,0.0,0.5608,0.0,0.0,0.5264,0.0,0.5808
6310,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4984,0.0,0.4472,0.0,0.5592,0.0,0.568,0.0,0.0,0.5168,0.0,0.5712
6311,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4864,0.0,0.4496,0.0,0.56,0.0,0.5736,0.0,0.0,0.5056,0.0,0.5608
6312,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4696,0.0,0.4512,0.0,0.5496,0.0,0.5656,0.0,0.0,0.484,0.0,0.548
6313,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4416,0.0,0.4432,0.0,0.5336,0.0,0.5464,0.0,0.0,0.4544,0.0,0.5376
6314,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4096,0.0,0.4248,0.0,0.512,0.0,0.5232,0.0,0.0,0.4256,0.0,0.5296
6315,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3704,0.0,0.404,0.0,0.4904,0.0,0.5,0.0,0.0,0.4056,0.0,0.5224
6316,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.34,0.0,0.3872,0.0,0.4784,0.0,0.484,0.0,0.0,0.3888,0.0,0.5224
6317,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3168,0.0,0.364,0.0,0.456,0.0,0.46,0.0,0.0,0.3688,0.0,0.5112
6318,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3008,0.0272,0.336,0.0312,0.4264,0.0328,0.432,0.0392,0.0208,0.3496,0.0504,0.4872
6319,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2952,0.1656,0.3184,0.1816,0.4048,0.1752,0.404,0.1768,0.156,0.3352,0.2088,0.4648
6320,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2944,0.3168,0.3104,0.3368,0.3936,0.3216,0.3808,0.3384,0.3128,0.3208,0.36,0.4344
6321,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2888,0.4384,0.3,0.4464,0.376,0.4056,0.3552,0.4224,0.4376,0.3008,0.48,0.3888
6322,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.272,0.5304,0.2832,0.5288,0.3496,0.492,0.3208,0.5248,0.5264,0.2744,0.5584,0.3336
6323,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2584,0.5712,0.276,0.568,0.3312,0.5392,0.3,0.5704,0.5712,0.2568,0.5952,0.284
6324,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2456,0.58,0.2672,0.5888,0.316,0.584,0.2848,0.5872,0.5768,0.2432,0.6008,0.244
6325,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2368,0.5488,0.248,0.5552,0.2944,0.568,0.2688,0.5672,0.5424,0.232,0.5608,0.2112
6326,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.232,0.4776,0.2296,0.4792,0.2768,0.4976,0.2592,0.5024,0.4744,0.228,0.4816,0.1912
6327,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2344,0.3648,0.2232,0.368,0.2744,0.3816,0.2648,0.388,0.3664,0.2344,0.3616,0.1888
6328,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2456,0.2184,0.224,0.2144,0.284,0.228,0.2832,0.2328,0.224,0.2528,0.2056,0.2016
6329,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2504,0.0608,0.2128,0.0576,0.2856,0.0624,0.2984,0.0616,0.0664,0.2712,0.0408,0.2352
6330,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.248,0.0,0.1984,0.0,0.2848,0.0,0.3064,0.0,0.0,0.2848,0.0,0.276
6331,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2496,0.0,0.1912,0.0,0.28,0.0,0.3088,0.0,0.0,0.2944,0.0,0.3048
6332,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2552,0.0,0.188,0.0,0.2744,0.0,0.308,0.0,0.0,0.3024,0.0,0.3296
6333,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2536,0.0,0.176,0.0,0.2576,0.0,0.2984,0.0,0.0,0.3016,0.0,0.3416
6334,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2424,0.0,0.1584,0.0,0.2304,0.0,0.2752,0.0,0.0,0.2872,0.0,0.3368
6335,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.228,0.0,0.148,0.0,0.208,0.0,0.2536,0.0,0.0,0.2688,0.0,0.3344
6336,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.208,0.0,0.1384,0.0,0.1896,0.0,0.2328,0.0,0.0,0.2432,0.0,0.3368
6337,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1808,0.0,0.12,0.0,0.1664,0.0,0.2072,0.0,0.0,0.2064,0.0,0.3464
6338,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1504,0.0,0.0992,0.0,0.1416,0.0,0.1824,0.0,0.0,0.1752,0.0,0.3624
6339,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1312,0.0,0.0832,0.0,0.12,0.0,0.1648,0.0,0.0,0.1568,0.0,0.38
6340,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1208,0.0,0.0752,0.0,0.1072,0.0,0.1552,0.0,0.0,0.1488,0.0,0.396
6341,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1216,0.0,0.0736,0.0,0.1016,0.0,0.1488,0.0,0.0,0.1488,0.0,0.3792
6342,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1232,0.0216,0.076,0.028,0.1024,0.0296,0.1464,0.0368,0.02,0.1504,0.0512,0.3312
6343,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1256,0.1544,0.0824,0.1608,0.1072,0.1656,0.1456,0.1832,0.1496,0.1496,0.2176,0.2872
6344,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.128,0.3112,0.0936,0.296,0.1208,0.3088,0.1536,0.344,0.3048,0.148,0.3696,0.2496
6345,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.128,0.4352,0.104,0.4256,0.1344,0.4248,0.1624,0.4624,0.4272,0.144,0.484,0.2168
6346,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1232,0.5168,0.1064,0.508,0.1376,0.5016,0.1632,0.5528,0.5088,0.1336,0.5576,0.188
6347,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1072,0.5528,0.096,0.556,0.1216,0.56,0.148,0.5976,0.556,0.1152,0.5904,0.1704
6348,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0896,0.5616,0.08,0.5592,0.1,0.5608,0.1248,0.5984,0.5648,0.096,0.5872,0.16
6349,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0816,0.5288,0.0688,0.5208,0.0864,0.5256,0.1048,0.5616,0.5344,0.0888,0.5504,0.1424
6350,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0848,0.4696,0.0672,0.448,0.0824,0.4552,0.0952,0.4872,0.4664,0.0912,0.4712,0.124
6351,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0984,0.3616,0.0768,0.3336,0.0912,0.3424,0.0976,0.3736,0.3624,0.1032,0.348,0.1136
6352,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1208,0.2176,0.092,0.196,0.1064,0.2,0.108,0.2208,0.2248,0.124,0.188,0.1128
6353,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1496,0.0624,0.1072,0.0512,0.124,0.052,0.1232,0.0568,0.0696,0.1584,0.0376,0.1224
6354,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1888,0.0,0.1288,0.0,0.1472,0.0,0.1432,0.0,0.0,0.204,0.0,0.1392
6355,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2288,0.0,0.1568,0.0,0.1768,0.0,0.1656,0.0,0.0,0.252,0.0,0.1576
6356,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2648,0.0,0.1896,0.0,0.2112,0.0,0.1872,0.0,0.0,0.2968,0.0,0.1768
6357,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2856,0.0,0.2152,0.0,0.2376,0.0,0.2024,0.0,0.0,0.3248,0.0,0.1872
6358,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2896,0.0,0.2288,0.0,0.248,0.0,0.2104,0.0,0.0,0.332,0.0,0.1872
6359,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.284,0.0,0.2384,0.0,0.2576,0.0,0.2216,0.0,0.0,0.324,0.0,0.1888
6360,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2704,0.0,0.24,0.0,0.2624,0.0,0.2296,0.0,0.0,0.3048,0.0,0.1936
6361,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2552,0.0,0.2368,0.0,0.2616,0.0,0.2384,0.0,0.0,0.2864,0.0,0.2024
6362,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2448,0.0,0.2352,0.0,0.2648,0.0,0.2464,0.0,0.0,0.2712,0.0,0.2064
6363,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2376,0.0,0.232,0.0,0.2584,0.0,0.2368,0.0,0.0,0.2584,0.0,0.1984
6364,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2248,0.0,0.2192,0.0,0.2432,0.0,0.2216,0.0,0.0,0.248,0.0,0.1816
6365,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2112,0.0,0.2,0.0,0.2192,0.0,0.1952,0.0,0.0,0.2408,0.0,0.1448
6366,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2024,0.0296,0.1848,0.0296,0.196,0.0296,0.1712,0.0344,0.024,0.2328,0.0424,0.1144
6367,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1952,0.1728,0.1752,0.1624,0.1848,0.1688,0.1624,0.1792,0.16,0.2256,0.1816,0.104
6368,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1936,0.3136,0.176,0.3136,0.1848,0.3224,0.164,0.3288,0.3032,0.22,0.3184,0.1024
6369,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1912,0.4224,0.176,0.4336,0.176,0.436,0.1552,0.4504,0.4128,0.2112,0.4384,0.0992
6370,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1824,0.4928,0.1696,0.5072,0.1624,0.5104,0.1376,0.5256,0.4832,0.2024,0.5192,0.0904
6371,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1664,0.4912,0.156,0.5464,0.144,0.5288,0.1168,0.5672,0.4976,0.1912,0.5544,0.0744
6372,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1504,0.4472,0.1424,0.5488,0.1272,0.5392,0.1016,0.5704,0.4864,0.1768,0.5496,0.0616
6373,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1416,0.38,0.1344,0.5128,0.1208,0.516,0.1008,0.536,0.44,0.1696,0.492,0.0584
6374,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1416,0.3136,0.136,0.4416,0.1296,0.4408,0.1144,0.4584,0.3648,0.1696,0.3864,0.068
6375,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.152,0.2296,0.1496,0.3344,0.1512,0.3384,0.1392,0.3488,0.2688,0.1808,0.2416,0.0832
6376,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.1688,0.136,0.1688,0.1976,0.1792,0.2024,0.1648,0.2008,0.156,0.1984,0.1056,0.0992
6377,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.188,0.0376,0.188,0.052,0.2024,0.0536,0.1888,0.048,0.0432,0.216,0.0168,0.12
6378,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2024,0.0,0.204,0.0,0.228,0.0,0.2176,0.0,0.0,0.2328,0.0,0.144
6379,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2208,0.0,0.2344,0.0,0.2592,0.0,0.2408,0.0,0.0,0.2496,0.0,0.1752
6380,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2496,0.0,0.2784,0.0,0.292,0.0,0.2552,0.0,0.0,0.2664,0.0,0.196
6381,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.276,0.0,0.3152,0.0,0.3128,0.0,0.256,0.0,0.0,0.2776,0.0,0.1992
6382,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2896,0.0,0.3408,0.0,0.32,0.0,0.2432,0.0,0.0,0.2816,0.0,0.196
6383,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3096,0.0,0.3656,0.0,0.3288,0.0,0.2296,0.0,0.0,0.2896,0.0,0.196
6384,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3312,0.0,0.3904,0.0,0.3312,0.0,0.2128,0.0,0.0,0.3024,0.0,0.192
6385,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3496,0.0,0.408,0.0,0.3224,0.0,0.1872,0.0,0.0,0.3112,0.0,0.1736
