,MSR geothermal,GLP geothermal,DMA geothermal,MTQ geothermal,LCA geothermal,SKN geothermal,SVG geothermal,GRD geothermal,ATG wind,ATG solar pv,MSR wind,MSR solar pv,GLP wind,GLP solar pv,DMA wind,DMA solar pv,MTQ wind,MTQ solar pv,LCA wind,LCA solar pv,SKN wind,SKN solar pv,SVG wind,SVG solar pv,GRD wind,GRD solar pv,BRB wind,BRB solar pv
108,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.548,0.4544,0.533866666,0.48,0.5728,0.5424,0.6184,0.5544,0.6352,0.5608,0.6472,0.5712,0.4808,0.4536,0.6184,0.5688,0.448,0.5808,0.5832,0.5832
109,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5352,0.4728,0.512,0.476,0.5464,0.5288,0.592,0.532,0.6008,0.5344,0.612,0.5408,0.4544,0.456,0.5832,0.5352,0.4568,0.54,0.5352,0.5464
110,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5168,0.4032,0.491466666,0.4144,0.52,0.4576,0.5656,0.4608,0.568,0.4608,0.5776,0.4664,0.4376,0.384,0.5512,0.4624,0.4808,0.46,0.4904,0.4664
111,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5016,0.2928,0.4816,0.3104,0.5096,0.3416,0.552,0.344,0.5464,0.3376,0.552,0.3448,0.4336,0.2824,0.5232,0.344,0.508,0.3432,0.452,0.3416
112,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4968,0.1392,0.484,0.1632,0.5136,0.1688,0.5544,0.1632,0.5392,0.1696,0.5312,0.1768,0.4416,0.1472,0.4968,0.1832,0.5352,0.1856,0.4208,0.172
113,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4984,0.0104,0.492,0.0152,0.5248,0.0112,0.5648,0.016,0.5408,0.0144,0.5208,0.0168,0.4528,0.0136,0.4792,0.0216,0.5568,0.0264,0.3968,0.012
114,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.516,0.0,0.508,0.0,0.5392,0.0,0.5768,0.0,0.5456,0.0,0.5192,0.0,0.4688,0.0,0.4776,0.0,0.5696,0.0,0.3896,0.0
115,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5424,0.0,0.533333334,0.0,0.5576,0.0,0.5808,0.0,0.5456,0.0,0.5176,0.0,0.5,0.0,0.4824,0.0,0.5576,0.0,0.3928,0.0
116,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5576,0.0,0.556533334,0.0,0.58,0.0,0.5864,0.0,0.54,0.0,0.5032,0.0,0.532,0.0,0.4744,0.0,0.5248,0.0,0.3912,0.0
117,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5624,0.0,0.568533334,0.0,0.5928,0.0,0.5872,0.0,0.5232,0.0,0.4768,0.0,0.5504,0.0,0.4592,0.0,0.4864,0.0,0.3784,0.0
118,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5568,0.0,0.561333334,0.0,0.5784,0.0,0.5952,0.0,0.5104,0.0,0.4464,0.0,0.5488,0.0,0.4304,0.0,0.448,0.0,0.3568,0.0
119,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.552,0.0,0.554133334,0.0,0.5696,0.0,0.6032,0.0,0.52,0.0,0.4376,0.0,0.5408,0.0,0.4064,0.0,0.4152,0.0,0.3536,0.0
120,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5712,0.0,0.5696,0.0,0.6032,0.0,0.6272,0.0,0.548,0.0,0.4432,0.0,0.5344,0.0,0.388,0.0,0.388,0.0,0.36,0.0
121,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5912,0.0,0.582666666,0.0,0.6248,0.0,0.6288,0.0,0.5496,0.0,0.4416,0.0,0.532,0.0,0.3656,0.0,0.38,0.0,0.36,0.0
122,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6112,0.0,0.5968,0.0,0.6376,0.0,0.6192,0.0,0.536,0.0,0.4376,0.0,0.5416,0.0,0.3568,0.0,0.3992,0.0,0.3592,0.0
123,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6264,0.0,0.6128,0.0,0.6464,0.0,0.6112,0.0,0.5264,0.0,0.4368,0.0,0.5656,0.0,0.3616,0.0,0.428,0.0,0.3664,0.0
124,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.64,0.0,0.630133334,0.0,0.6552,0.0,0.6152,0.0,0.528,0.0,0.4408,0.0,0.5952,0.0,0.3696,0.0,0.4536,0.0,0.388,0.0
125,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6528,0.0,0.6424,0.0,0.6608,0.0,0.6232,0.0,0.5288,0.0,0.4304,0.0,0.6136,0.0,0.3512,0.0,0.4664,0.0,0.3952,0.0
126,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.668,0.0016,0.654933334,0.0008,0.6664,0.0016,0.6352,0.0016,0.5344,0.0048,0.412,0.0072,0.6304,0.0,0.3168,0.0088,0.4616,0.0088,0.3832,0.0128
127,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6856,0.1296,0.669866666,0.1192,0.6744,0.0952,0.6488,0.0936,0.5488,0.1328,0.4104,0.1544,0.6496,0.1176,0.2952,0.1552,0.4512,0.1688,0.3712,0.1472
128,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.288,0.6848,0.2824,0.688,0.2304,0.664,0.248,0.5648,0.2672,0.412,0.2992,0.6664,0.2832,0.2872,0.308,0.4304,0.3152,0.36,0.2728
129,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.708,0.4216,0.693866666,0.4192,0.6984,0.3624,0.6704,0.4336,0.5632,0.388,0.392,0.3912,0.6752,0.4064,0.2672,0.4144,0.3976,0.4592,0.3392,0.3432
130,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7072,0.504,0.693066666,0.4976,0.6984,0.4784,0.656,0.4768,0.5368,0.4312,0.3496,0.4536,0.6736,0.4864,0.2184,0.4888,0.368,0.5432,0.3328,0.312
131,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7056,0.5464,0.6888,0.5512,0.6944,0.5552,0.6488,0.5584,0.5264,0.444,0.324,0.476,0.6664,0.5456,0.184,0.5328,0.3568,0.5824,0.372,0.3336
132,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6984,0.5536,0.683733334,0.5568,0.6888,0.5576,0.6568,0.5568,0.5464,0.4608,0.3376,0.4848,0.664,0.548,0.1688,0.5312,0.356,0.584,0.436,0.3592
133,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6856,0.5168,0.6736,0.5176,0.6816,0.516,0.664,0.5208,0.5752,0.4888,0.3624,0.396,0.6536,0.5072,0.152,0.4968,0.3352,0.5432,0.4784,0.3648
134,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6744,0.4424,0.664266666,0.4424,0.6768,0.4456,0.6688,0.4448,0.6008,0.4112,0.4016,0.3144,0.6416,0.4432,0.1432,0.4032,0.2992,0.4648,0.5056,0.2808
135,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6672,0.328,0.657866666,0.3232,0.672,0.3264,0.6744,0.3288,0.632,0.2872,0.4632,0.188,0.6344,0.3264,0.1504,0.2168,0.2704,0.3152,0.5264,0.2072
136,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6632,0.168,0.653866666,0.1672,0.6648,0.1616,0.6792,0.1584,0.6528,0.1344,0.5288,0.0752,0.6336,0.1728,0.172,0.0792,0.2472,0.1576,0.5424,0.1056
137,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6496,0.0136,0.641333334,0.0152,0.6456,0.0128,0.6696,0.0136,0.652,0.0104,0.58,0.0056,0.6288,0.0176,0.2104,0.0056,0.2184,0.02,0.5472,0.0064
138,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.632,0.0,0.627733334,0.0,0.6224,0.0,0.6544,0.0,0.6424,0.0,0.612,0.0,0.6288,0.0,0.2712,0.0,0.184,0.0,0.5536,0.0
139,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6208,0.0,0.620533334,0.0,0.6072,0.0,0.64,0.0,0.632,0.0,0.6288,0.0,0.6336,0.0,0.3784,0.0,0.1688,0.0,0.572,0.0
140,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.612,0.0,0.613333334,0.0,0.5952,0.0,0.6304,0.0,0.6248,0.0,0.6312,0.0,0.6328,0.0,0.4912,0.0,0.1768,0.0,0.5912,0.0
141,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.604,0.0,0.6048,0.0,0.5832,0.0,0.6168,0.0,0.6128,0.0,0.62,0.0,0.6272,0.0,0.5568,0.0,0.1848,0.0,0.604,0.0
142,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5896,0.0,0.590933334,0.0,0.564,0.0,0.596,0.0,0.5968,0.0,0.6048,0.0,0.6192,0.0,0.5696,0.0,0.196,0.0,0.6192,0.0
143,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5936,0.0,0.595466666,0.0,0.568,0.0,0.596,0.0,0.6,0.0,0.6096,0.0,0.6248,0.0,0.5736,0.0,0.2176,0.0,0.6416,0.0
144,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6104,0.0,0.610666666,0.0,0.5872,0.0,0.612,0.0,0.6144,0.0,0.6224,0.0,0.6344,0.0,0.5848,0.0,0.2448,0.0,0.6568,0.0
145,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6248,0.0,0.622133334,0.0,0.604,0.0,0.6248,0.0,0.6256,0.0,0.6312,0.0,0.6376,0.0,0.596,0.0,0.2616,0.0,0.6656,0.0
146,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6376,0.0,0.632533334,0.0,0.6184,0.0,0.6392,0.0,0.6376,0.0,0.6424,0.0,0.6416,0.0,0.6096,0.0,0.28,0.0,0.6712,0.0
147,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6472,0.0,0.641866666,0.0,0.6272,0.0,0.6496,0.0,0.6488,0.0,0.6552,0.0,0.6512,0.0,0.6256,0.0,0.3216,0.0,0.6752,0.0
148,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6512,0.0,0.6472,0.0,0.628,0.0,0.6536,0.0,0.652,0.0,0.664,0.0,0.6624,0.0,0.6408,0.0,0.3688,0.0,0.6696,0.0
149,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6392,0.0,0.6384,0.0,0.6128,0.0,0.6432,0.0,0.6424,0.0,0.6632,0.0,0.6632,0.0,0.6496,0.0,0.4168,0.0,0.6496,0.0
150,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6192,0.0024,0.62,0.0016,0.5848,0.004,0.6208,0.0056,0.6248,0.0088,0.6544,0.0104,0.656,0.0008,0.6552,0.0096,0.456,0.0072,0.624,0.0192
151,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5992,0.1472,0.6048,0.1552,0.572,0.156,0.5984,0.1744,0.6056,0.1776,0.6384,0.1864,0.6432,0.1368,0.66,0.1832,0.4912,0.1424,0.604,0.1808
152,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5944,0.3072,0.602666666,0.3248,0.5904,0.3336,0.6096,0.3392,0.604,0.3224,0.6232,0.3456,0.6232,0.3096,0.6616,0.348,0.5096,0.3024,0.608,0.3392
153,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.608,0.4264,0.6096,0.4528,0.624,0.448,0.632,0.4592,0.6136,0.4624,0.6088,0.4696,0.5968,0.4416,0.6488,0.4728,0.5112,0.4416,0.6304,0.4032
154,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6256,0.5136,0.612533334,0.536,0.6472,0.5344,0.6464,0.5392,0.6296,0.5408,0.6072,0.5512,0.5648,0.5296,0.6224,0.5568,0.5248,0.5312,0.6512,0.4608
155,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.64,0.5576,0.6144,0.5728,0.6616,0.58,0.6528,0.5784,0.6448,0.5864,0.6224,0.5912,0.5416,0.5704,0.5896,0.5976,0.5552,0.568,0.6592,0.5984
156,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.636,0.568,0.609866666,0.5752,0.66,0.5824,0.6576,0.584,0.6536,0.588,0.6448,0.5992,0.5336,0.5728,0.5704,0.6008,0.5888,0.572,0.6504,0.6008
157,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6112,0.5312,0.5968,0.524,0.6408,0.5368,0.656,0.5488,0.6552,0.5504,0.66,0.5592,0.5384,0.5392,0.5792,0.5632,0.6112,0.5392,0.6336,0.5568
158,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.58,0.4584,0.582666666,0.44,0.616,0.4688,0.6472,0.476,0.6488,0.476,0.66,0.4848,0.552,0.444,0.6088,0.4896,0.6256,0.4704,0.6248,0.4736
159,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5592,0.3432,0.573866666,0.336,0.5976,0.3544,0.6368,0.36,0.64,0.3592,0.6512,0.3688,0.5648,0.3336,0.6312,0.3704,0.632,0.3576,0.6272,0.348
160,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5568,0.18,0.573866666,0.188,0.5904,0.188,0.6304,0.1944,0.6352,0.196,0.6432,0.2032,0.5744,0.1896,0.636,0.2064,0.64,0.2024,0.6368,0.1776
161,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5648,0.0168,0.578933334,0.0216,0.5888,0.0176,0.6272,0.02,0.636,0.0208,0.6456,0.024,0.5832,0.0232,0.6336,0.0272,0.6448,0.0336,0.6488,0.0136
162,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5808,0.0,0.592,0.0,0.6,0.0,0.6344,0.0,0.648,0.0,0.6584,0.0,0.5952,0.0,0.6432,0.0,0.6448,0.0,0.664,0.0
163,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.604,0.0,0.613866666,0.0,0.6296,0.0,0.6576,0.0,0.6736,0.0,0.6792,0.0,0.608,0.0,0.6592,0.0,0.632,0.0,0.6824,0.0
164,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.624,0.0,0.633333334,0.0,0.6632,0.0,0.688,0.0,0.7008,0.0,0.7024,0.0,0.6128,0.0,0.6784,0.0,0.6048,0.0,0.6952,0.0
165,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6384,0.0,0.643733334,0.0,0.6848,0.0,0.7112,0.0,0.7168,0.0,0.7168,0.0,0.608,0.0,0.6944,0.0,0.5696,0.0,0.6984,0.0
166,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6432,0.0,0.6408,0.0,0.68,0.0,0.7136,0.0,0.716,0.0,0.72,0.0,0.5992,0.0,0.7016,0.0,0.5376,0.0,0.692,0.0
167,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6416,0.0,0.632,0.0,0.6552,0.0,0.6968,0.0,0.704,0.0,0.712,0.0,0.5992,0.0,0.6976,0.0,0.52,0.0,0.6776,0.0
168,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6232,0.0,0.6152,0.0,0.6168,0.0,0.6696,0.0,0.6816,0.0,0.6896,0.0,0.6056,0.0,0.6792,0.0,0.5256,0.0,0.652,0.0
169,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5872,0.0,0.588533334,0.0,0.5736,0.0,0.6352,0.0,0.6496,0.0,0.6528,0.0,0.6048,0.0,0.6448,0.0,0.5528,0.0,0.616,0.0
170,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.556,0.0,0.5632,0.0,0.5472,0.0,0.6008,0.0,0.6128,0.0,0.6096,0.0,0.5864,0.0,0.5976,0.0,0.5888,0.0,0.5776,0.0
171,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.54,0.0,0.542133334,0.0,0.54,0.0,0.5792,0.0,0.5808,0.0,0.5704,0.0,0.5464,0.0,0.5488,0.0,0.6184,0.0,0.5472,0.0
172,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5288,0.0,0.521333334,0.0,0.5312,0.0,0.5592,0.0,0.5528,0.0,0.536,0.0,0.504,0.0,0.5048,0.0,0.6384,0.0,0.52,0.0
173,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.52,0.0,0.5072,0.0,0.5168,0.0,0.5376,0.0,0.5232,0.0,0.5,0.0,0.4848,0.0,0.4576,0.0,0.6496,0.0,0.4832,0.0
174,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5312,0.0024,0.516,0.0016,0.5152,0.004,0.5248,0.0056,0.5032,0.008,0.4744,0.0088,0.5016,0.0008,0.4216,0.0096,0.6568,0.0088,0.4448,0.02
175,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5584,0.148,0.538933334,0.1408,0.5256,0.164,0.5232,0.168,0.4968,0.1704,0.4624,0.1768,0.5328,0.1312,0.4032,0.176,0.6568,0.1736,0.4168,0.2032
176,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5904,0.2952,0.569866666,0.2992,0.5512,0.3232,0.536,0.328,0.5024,0.3232,0.4608,0.3408,0.568,0.3088,0.3992,0.3408,0.6448,0.3408,0.4008,0.3616
177,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6208,0.44,0.6016,0.4344,0.5824,0.4432,0.5488,0.448,0.5056,0.432,0.4568,0.4416,0.6016,0.4424,0.3928,0.4664,0.6192,0.464,0.3896,0.4792
178,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6432,0.5272,0.627466666,0.5248,0.6104,0.5112,0.5672,0.5256,0.5104,0.512,0.452,0.512,0.6288,0.5288,0.3824,0.552,0.5832,0.5432,0.3784,0.5584
179,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6528,0.5672,0.638933334,0.5648,0.6216,0.5512,0.58,0.5744,0.5176,0.5752,0.4496,0.5656,0.6424,0.572,0.3784,0.5872,0.5504,0.5816,0.3696,0.5944
180,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6584,0.5728,0.6432,0.572,0.6264,0.568,0.584,0.5816,0.524,0.5784,0.444,0.564,0.6448,0.5792,0.3728,0.5872,0.5256,0.5864,0.356,0.5904
181,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6608,0.5392,0.642133334,0.54,0.6272,0.532,0.5904,0.5448,0.5344,0.5392,0.44,0.5424,0.6384,0.5448,0.3688,0.5536,0.4968,0.5544,0.3352,0.5488
182,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6568,0.464,0.635733334,0.4664,0.6248,0.4568,0.596,0.4672,0.5456,0.4592,0.4488,0.468,0.6256,0.4696,0.3728,0.48,0.4616,0.4768,0.3224,0.4664
183,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6448,0.3472,0.624266666,0.3504,0.6184,0.3392,0.5968,0.3472,0.5528,0.332,0.4664,0.348,0.6096,0.3536,0.392,0.3616,0.428,0.36,0.3248,0.3416
184,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6272,0.1832,0.613333334,0.1888,0.6152,0.1792,0.5936,0.1848,0.5512,0.1816,0.484,0.188,0.5976,0.192,0.4152,0.2,0.4024,0.2024,0.34,0.1752
185,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6192,0.0168,0.610133334,0.0208,0.6152,0.016,0.5864,0.0192,0.5376,0.0184,0.4824,0.0208,0.596,0.0232,0.4272,0.0272,0.3816,0.0344,0.3608,0.0136
186,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.628,0.0,0.6184,0.0,0.62,0.0,0.5904,0.0,0.5368,0.0,0.4808,0.0,0.6072,0.0,0.4328,0.0,0.3664,0.0,0.3904,0.0
187,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6456,0.0,0.6336,0.0,0.6304,0.0,0.6032,0.0,0.5496,0.0,0.484,0.0,0.6248,0.0,0.4304,0.0,0.3624,0.0,0.4264,0.0
188,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6616,0.0,0.649866666,0.0,0.6464,0.0,0.6152,0.0,0.5592,0.0,0.4848,0.0,0.6416,0.0,0.4168,0.0,0.3608,0.0,0.4528,0.0
189,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6744,0.0,0.662933334,0.0,0.66,0.0,0.6216,0.0,0.5584,0.0,0.4768,0.0,0.6544,0.0,0.3976,0.0,0.3584,0.0,0.4576,0.0
190,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6824,0.0,0.672533334,0.0,0.6672,0.0,0.6208,0.0,0.5472,0.0,0.46,0.0,0.668,0.0,0.3768,0.0,0.3632,0.0,0.4432,0.0
191,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6904,0.0,0.682133334,0.0,0.6728,0.0,0.6224,0.0,0.5472,0.0,0.4672,0.0,0.6832,0.0,0.38,0.0,0.3792,0.0,0.4336,0.0
192,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6952,0.0,0.687733334,0.0,0.6736,0.0,0.624,0.0,0.5528,0.0,0.476,0.0,0.6944,0.0,0.3904,0.0,0.3976,0.0,0.424,0.0
193,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6888,0.0,0.6832,0.0,0.6616,0.0,0.6104,0.0,0.54,0.0,0.4664,0.0,0.6992,0.0,0.384,0.0,0.4056,0.0,0.4096,0.0
194,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6856,0.0,0.676,0.0,0.6472,0.0,0.5928,0.0,0.5192,0.0,0.4472,0.0,0.6952,0.0,0.3696,0.0,0.4088,0.0,0.3976,0.0
195,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.684,0.0,0.6696,0.0,0.6416,0.0,0.588,0.0,0.5048,0.0,0.4328,0.0,0.6832,0.0,0.3664,0.0,0.4104,0.0,0.384,0.0
196,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.676,0.0,0.663733334,0.0,0.6416,0.0,0.588,0.0,0.5,0.0,0.4272,0.0,0.6736,0.0,0.3696,0.0,0.4024,0.0,0.3656,0.0
197,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6568,0.0,0.647466666,0.0,0.624,0.0,0.5672,0.0,0.4784,0.0,0.4072,0.0,0.6616,0.0,0.3568,0.0,0.3864,0.0,0.332,0.0
198,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6376,0.0016,0.626933334,0.0008,0.5936,0.0024,0.54,0.0016,0.4504,0.0056,0.3824,0.0072,0.6496,0.0008,0.3352,0.008,0.3664,0.0088,0.304,0.016
199,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6288,0.1264,0.618933334,0.1096,0.5856,0.1192,0.5336,0.1184,0.4384,0.1312,0.3696,0.1368,0.6424,0.104,0.3184,0.1552,0.3648,0.1752,0.2936,0.176
200,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6296,0.284,0.6184,0.2696,0.5864,0.2856,0.5376,0.292,0.4376,0.2992,0.368,0.3,0.6392,0.2536,0.3072,0.3136,0.372,0.3336,0.2968,0.3344
201,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6312,0.3736,0.6168,0.3808,0.5856,0.4032,0.5304,0.4352,0.4352,0.4208,0.3648,0.4224,0.6336,0.3664,0.2968,0.4384,0.3712,0.456,0.296,0.4616
202,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6296,0.4312,0.6096,0.4592,0.5792,0.4744,0.5112,0.5184,0.4216,0.5264,0.3512,0.5056,0.62,0.4336,0.2808,0.528,0.368,0.5304,0.2832,0.5464
203,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6216,0.4424,0.595733334,0.4784,0.5648,0.5384,0.4864,0.5656,0.4032,0.5656,0.3352,0.568,0.6008,0.4304,0.2648,0.5696,0.3672,0.5672,0.2672,0.5904
204,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6048,0.4416,0.576266666,0.4736,0.5472,0.5336,0.4656,0.5696,0.3848,0.5688,0.3208,0.5744,0.5768,0.412,0.2504,0.5928,0.3616,0.5744,0.2536,0.5864
205,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5856,0.4416,0.555733334,0.4352,0.5288,0.4992,0.4504,0.5312,0.3696,0.5328,0.3048,0.5344,0.5528,0.3688,0.2376,0.556,0.34,0.536,0.2392,0.5456
206,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5648,0.3632,0.5376,0.3704,0.5064,0.4024,0.4344,0.4408,0.356,0.4568,0.2928,0.4552,0.5416,0.3384,0.228,0.4792,0.3136,0.4704,0.232,0.4648
207,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5464,0.2248,0.524266666,0.2576,0.4816,0.2688,0.4128,0.3128,0.3416,0.3352,0.284,0.3368,0.5448,0.2736,0.2224,0.3616,0.2936,0.3592,0.244,0.3384
208,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5352,0.1008,0.515466666,0.132,0.456,0.1096,0.3944,0.1472,0.3304,0.1768,0.2832,0.1776,0.5552,0.1552,0.224,0.2008,0.2824,0.2056,0.2792,0.1712
209,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5312,0.008,0.5112,0.0136,0.4344,0.0064,0.3744,0.0128,0.3176,0.0184,0.2864,0.02,0.568,0.0192,0.2344,0.0264,0.272,0.0368,0.3248,0.0136
210,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5368,0.0,0.5112,0.0,0.412,0.0,0.36,0.0,0.312,0.0,0.296,0.0,0.5848,0.0,0.2544,0.0,0.2608,0.0,0.3776,0.0
211,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5592,0.0,0.521333334,0.0,0.4064,0.0,0.3536,0.0,0.3168,0.0,0.3152,0.0,0.5984,0.0,0.2856,0.0,0.2552,0.0,0.4344,0.0
212,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5784,0.0,0.531466666,0.0,0.4176,0.0,0.3536,0.0,0.3216,0.0,0.3296,0.0,0.5984,0.0,0.3136,0.0,0.248,0.0,0.4752,0.0
213,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5816,0.0,0.5352,0.0,0.4384,0.0,0.3648,0.0,0.3272,0.0,0.3384,0.0,0.5856,0.0,0.3352,0.0,0.232,0.0,0.5,0.0
214,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5688,0.0,0.528,0.0,0.4496,0.0,0.3776,0.0,0.336,0.0,0.3496,0.0,0.5656,0.0,0.3576,0.0,0.2192,0.0,0.5136,0.0
215,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5616,0.0,0.5256,0.0,0.4624,0.0,0.4112,0.0,0.3816,0.0,0.3904,0.0,0.5528,0.0,0.3952,0.0,0.216,0.0,0.5336,0.0
