,SKN solar pv,SKN wind,SKN geothermal,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
5057,0.168,1.6544,35.27260219451487,34.96221086261981,1.1484557745189286,0.316621412515152,0.12729153903979437,-0.0,60.0,113.76374687636985,80.69647533348737,-0.0,-0.0,16.84134016289441,9.0,122.07469655571927,27.36588590092188,-0.0,49.71618343307999,32.07731576702421,-0.0,18.63865408915046,36.480000000000004,125.39999999999999,-0.0,3.163231243766943,-0.0,-0.0,4.0971993323173574,25.556720531787754,0.7251077519055872
5058,0.006,1.6456000000000002,35.27260219451487,0.6855335463258787,1.1484557745189286,0.009046326071861488,0.12524113103064982,-0.0,60.0,136.5607363180524,0.8584731418456103,-0.0,-0.0,16.518631848395835,9.0,184.60053988854577,-0.0,-0.0,49.71618343307999,5.089248779096582,-0.0,18.63865408915046,-0.0,-0.0,-0.0,-0.0,17.652062130893476,-0.0,-0.0,26.19319853300157,0.7251077519055872
5059,-0.0,1.6346,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.12468696678922525,-0.0,60.0,136.01954449644848,-0.0,-0.0,-0.0,16.498462578739673,9.0,218.42705067719885,-0.0,-0.0,49.71618343307999,13.977923479804378,-0.0,18.63865408915046,-0.0,128.4,-0.0,-0.0,-0.0,-0.0,-0.0,42.056585963187246,0.7251077519055872
5060,-0.0,1.6346,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.12474238316349293,-0.0,60.0,136.5607363180524,-0.0,-0.0,-0.0,16.37744696080271,9.0,212.72705067719886,-0.0,-0.0,49.71618343307999,6.289248779096585,-0.0,18.63865408915046,-0.0,-0.0,-0.0,-0.0,51.5394348553152,-0.0,-0.0,26.793198533001572,0.7251077519055872
5061,-0.0,1.639,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.12307989027296992,-0.0,60.0,134.57636630550473,-0.0,-0.0,-0.0,16.034569376647973,9.0,200.52705067719887,-0.0,-0.0,49.71618343307999,31.223626054674863,-0.0,18.63865408915046,-0.0,129.45,-0.0,-0.0,36.47604742512953,-0.0,-0.0,39.75658596318725,0.7251077519055872
5062,-0.0,1.5906,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.119256156624767,-0.0,60.0,132.23120174522114,-0.0,-0.0,-0.0,15.651353253180913,9.0,170.46709324529422,-0.0,-0.0,49.71618343307999,68.5053334865795,-0.0,18.63865408915046,-0.0,107.22825,-0.0,-0.0,49.8394348553152,-0.0,-0.0,24.693198533001574,0.7251077519055872
5063,-0.0,1.5136,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.1167624172889825,-0.0,60.0,133.49398266229693,-0.0,-0.0,-0.0,15.449660556619303,9.0,179.82705067719888,-0.0,-0.0,49.71618343307999,-0.0,-0.0,18.63865408915046,-0.0,125.1,-0.0,-0.0,-0.0,-0.0,-0.0,36.35658596318725,0.7251077519055872
5064,-0.0,1.4366,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.11548783951708105,-0.0,60.0,136.3803390441844,-0.0,-0.0,-0.0,15.611014713868592,9.0,165.82705067719888,-0.0,-0.0,49.71618343307999,39.39967347980438,-0.0,18.63865408915046,-0.0,121.05000000000001,-0.0,-0.0,-0.0,-0.0,-0.0,34.45658596318725,0.7251077519055872
5065,-0.0,1.3926,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.11465659307181955,-0.0,60.0,134.57636630550473,-0.0,-0.0,-0.0,15.611014713868592,9.0,131.03253350764282,-0.0,-0.0,49.71618343307999,58.70533348657949,-0.0,18.63865408915046,-0.0,83.32825,-0.0,-0.0,45.8394348553152,-0.0,-0.0,19.093198533001576,0.7251077519055872
5066,-0.0,1.4212000000000002,35.27260219451487,-0.0,1.3143248886382002,-0.0,0.115931170843721,-0.0,60.0,133.13318811456097,-0.0,-0.0,-0.0,15.691691792493236,9.0,142.8549920518666,-0.0,-0.0,49.71618343307999,0.8236260546748593,-0.0,18.63865408915046,-0.0,115.65,-0.0,-0.0,45.7394348553152,-0.0,-0.0,18.293198533001576,0.7251077519055872
5067,-0.0,1.518,35.27260219451487,-0.0,1.1484557745189286,-0.0,0.11870199238334243,-0.0,60.0,129.24611616715939,-0.0,-0.0,-0.0,15.732030331805557,9.0,126.49753741096698,-0.0,-0.0,49.71618343307999,58.20533348657949,-0.0,18.63865408915046,-0.0,82.32825,-0.0,-0.0,45.5394348553152,-0.0,-0.0,18.093198533001576,0.7251077519055872
